"Date","Site","Array","Trap","trap_type","Taxa","SppCode","Toeclip","Recap","SVL","VTL","weight","weight_flag","Sex","OrigTail","Comments","Dead","Hatchling"
2019-04-25,"GWA1","1","C3","funnel","Lizard","SCMA","B3C1","N",112,142,55,NA,"M",NA,NA,"N","N"
2019-04-25,"GWA1","1","B4","pitfall","Lizard","COVA","A1B5C1","N",56,36,4,NA,"M",21,NA,"N","N"
2019-04-25,"GWA1","1","A1","pitfall","Lizard","UTST","C2D5","Y",62,111,7,NA,"M",NA,"deformed A4","N","N"
2019-04-25,"GWA1","1","C4","pitfall","Lizard","ASTI","A1B5C1","N",80,195,15,NA,"M",NA,NA,"N","N"
2019-04-25,"GWA1","1","C4","pitfall","Lizard","ASTI","B3C2","Y",73,190,11.5,NA,"F",NA,"gravid","N","N"
2019-04-25,"GWA1","1","A1","pitfall","Lizard","UTST","A1B1C2","N",55,59,11,NA,"F",11,"gravid","N","N"
2019-04-25,"GWA1","1","A1","pitfall","Lizard","ASTI","A1B3C3","Y",85,218,15.5,NA,"M",NA,"deformed D2","N","N"
2019-04-25,"GWA1","1","A1","pitfall","Lizard","ASTI","A1","Y",75,183,11.5,NA,"F",NA,NA,"N","N"
2019-04-25,"GWA1","2","A4","pitfall","Lizard","ASTI","A1C3","Y",70,141,10,NA,"F",NA,NA,"N","N"
2019-04-25,"GWA1","2","A1","pitfall","Lizard","ASTI","A1B4D5","Y",83,122,14,NA,"M",NA,NA,"N","N"
2019-04-25,"GWA1","2","B4","pitfall","Lizard","ASTI","A1B5C2","N",75,199,11,NA,"M",NA,"wound lateral right thorax","N","N"
2019-04-25,"GWA1","2","C4","pitfall","Lizard","ASTI","A1B3C2","Y",NA,NA,NA,NA,NA,NA,"escaped","N","N"
2019-04-25,"GWA1","2","A4","pitfall","Lizard","ASTI",NA,NA,NA,NA,NA,NA,NA,NA,"escaped","N","N"
2019-04-25,"GWA1","2","A1","pitfall","Lizard","COVA","B5","N",56,50,2.5,NA,"M",NA,NA,"N","N"
2019-04-25,"GWA1","2","A1","pitfall","Lizard","ASTI","C2","N",56,86,5.5,NA,"F",NA,"C3, D2 deformed graid","N","N"
2019-04-25,"GWA3","1","A3","funnel","Lizard","ASTI","A3B4","N",85,200,15.5,NA,"M",NA,NA,"N","N"
2019-04-25,"GWA3","1","B4","pitfall","Lizard","ASTI","A3B5","N",80,191,15.5,NA,"M",NA,NA,"N","N"
2019-04-25,"GWA3","1","B4","pitfall","Lizard","ASTI","A3C1","N",56,148,4.5,NA,"U",NA,"juv","N","N"
2019-04-25,"GWA3","2","B2","funnel","Lizard","SCMA","A2","N",115,156,56,NA,"M",NA,"lethargic","N","N"
2019-04-25,"GWA3","2","A3","funnel","Lizard","ASTI","A3B2","Y",31,184,12,NA,"F",NA,"gravid","N","N"
2019-05-20,"GWA1","1","B4","pitfall","Lizard","COVA","A3A4","Y",65,41,3.9,NA,"F",NA,NA,"N","N"
2019-05-21,"GWA1","1","C2","funnel","Lizard","ASTI","A2","Y",66,158,6.5,NA,"M",NA,NA,"N","N"
2019-05-21,"GWA1","1","C4","pitfall","Lizard","UTST","A1B1C5","N",53,72,3,NA,"F",32,NA,"N","N"
2019-05-21,"GWA1","2","A3","funnel","Lizard","ASTI","A1B3C3","Y",87,190,14,NA,"M",181,NA,"N","N"
2019-05-21,"GWA2","1","B4","pitfall","Lizard","ASTI","A3B5C2","Y",73,181,9,NA,"F",NA,NA,"N","N"
2019-05-21,"GWA2","1","A2","funnel","Lizard","ASTI","A3B5C3","Y",84,203,13,NA,"M",NA,NA,"N","N"
2019-05-21,"GWA2","1","B3","funnel","Lizard","ASTI","A4B1C1","N",83,182,11.5,NA,"F",130,NA,"N","N"
2019-05-21,"GWA2","1","Afence","hand captured","Lizard","UTST",NA,NA,NA,NA,NA,NA,NA,NA,"unable to capture along fence A","N","Y"
2019-05-21,"GWA2","2","C4","pitfall","Lizard","ASTI","C3","Y",70,174,8.5,NA,"F",NA,NA,"N","N"
2019-05-22,"GWA1","2","B2","funnel","Lizard","ASTI","A1B3D1","Y",74,143,7,NA,"F",98,NA,"N","N"
2019-05-22,"GWA2","1","B2","funnel","Lizard","CADR","A1D3","N",97,81,15,NA,"M",NA,NA,"N","N"
2019-05-22,"GWA2","1","B2","funnel","Lizard","ASTI","A3B4D5","Y",79,201,11,NA,"M",NA,NA,"N","N"
2019-05-22,"GWA2","1","A3","funnel","Lizard","ASTI","C5","N",89,154,15,NA,"M",112,"C5 nat toe loss","N","N"
2019-05-22,"GWA2","2","B3","funnel","Lizard","ASTI","D5","N",66,159,6,NA,"F",NA,"D5 nat toe loss","N","N"
2019-05-22,"GWA2","2","C4","pitfall","Lizard","ASTI","A4B1D2","N",24,88,14.5,NA,"M",2,NA,"N","N"
2019-05-29,"GWA1","1","A1","pitfall","Lizard","ASTI","A1B5C3","N",74,187,10.5,NA,"M",NA,NA,"N","N"
2019-05-29,"GWA1","1","A1","pitfall","Lizard","UTST","A1B1D1","N",53,86,5.2,NA,"F",NA,NA,"N","N"
2019-05-29,"GWA1","1","A1","pitfall","Lizard","UTST",NA,"N",21,32,0.25,NA,"U",NA,"dead in trap","Y","Y"
2019-05-29,"GWA1","2","A4","pitfall","Lizard","ASTI","A1B4D5","Y",87,219,15,NA,"M",NA,NA,"N","N"
2019-05-29,"GWA2","1","A2","funnel","Lizard","ASTI","A3B5C2","Y",75,177,9.5,NA,"F",NA,NA,"N","N"
2019-05-29,"GWA2","1","A1","pitfall","Lizard","ASTI","A4B1C2","N",65,158,5,NA,"M",NA,NA,"N","N"
2019-05-29,"GWA2","2","C4","pitfall","Lizard","COVA","A2C5","N",71,67,4.4,NA,"M",NA,NA,"N","N"
2019-05-29,"GWA2","2","A1","pitfall","Lizard","SCMA","A1C5","N",101,133,49,NA,"F",NA,"possible gravid","N","N"
2019-05-29,"GWA2","2","A4","pitfall","Lizard","UTST","A1B1C2","N",24,36,0.25,NA,"U",NA,NA,"N","Y"
2019-05-29,"GWA3","2","A1","pitfall","Lizard","COVA","B3","N",73,13,6.25,NA,"F",8,"gravid","N","N"
2019-05-30,"GWA1","1","A1","pitfall","Lizard","ASTI","A5B3C5","Y",85,217,12.5,NA,"M",NA,NA,"N","N"
2019-05-30,"GWA2","2","C4","pitfall","Lizard","SCMA","C5","N",116,162,82,NA,"M",NA,NA,"N","N"
2019-05-30,"GWA2","2","A1","pitfall","Lizard","COVA","A2D1","N",65,65,4,NA,"F",13,NA,"N","N"
2019-05-30,"GWA2","2","B4","pitfall","Lizard","ASTI",NA,NA,60,90,0.3,NA,"U",NA,"dead in trap, 120+ ants, weight skeleton only, weights approximations d/t desiccation","Y","N"
2019-10-26,"GWA2","1","B4","pitfall","Lizard","COVA","A2D2","N",65,56,3.8,NA,"M",NA,NA,"N","N"
2019-10-28,"GWA1","2","A1","pitfall","Lizard","UTST","A1B1D2","N",48,84,3,NA,"F",NA,NA,"N","N"
2019-10-29,"GWA1","1","A1","pitfall","Lizard","SCMA","A1C2","N",62,93,9,NA,"F",NA,"sub adult, captured 10/28/19, released live 10/29/19","N","N"
2019-10-29,"GWA2","2","C2","funnel","Lizard","ASTI","A4B1D3","N",79,175,10,NA,"M",171,NA,"N","N"
2019-10-29,"GWA2","2","A1","pitfall","Lizard","UTST","A1B1C3","N",48,85,3.5,NA,"M",NA,NA,"N","N"
2019-11-10,"GWA2","1","A4","pitfall","Lizard","UTST","A1B1C5","N",55,91,4.5,NA,"M",NA,NA,"N","N"
2019-11-11,"GWA1","1","B4","pitfall","Lizard","UTST","A1B1D3","N",51,84,5,NA,"M",NA,NA,"N","N"
2019-11-11,"GWA1","2","A3","funnel","Lizard","UTST","A1B1C2","Y",50,84,4,NA,"F",NA,NA,"N","N"
2019-11-11,"GWA2","2","B4","pitfall","Lizard","UTST","A1B1D1","N",46,68,2.5,NA,"F",66,NA,"N","N"
2019-11-11,"GWA2","2","A1","pitfall","Lizard","UTST","A1B1D2","N",49,59,3.5,NA,"F",13,NA,"N","N"
2019-11-12,"GWA1","1","C4","pitfall","Lizard","UTST","A1B1D3","Y",52,87,5,NA,"M",63,NA,"N","N"
2019-11-12,"GWA2","1","A1","pitfall","Lizard","UTST","A1B2C1","N",48,84,3.5,NA,"F",NA,NA,"N","N"
2019-11-12,"GWA2","1","B4","pitfall","Lizard","UTST","A1B1D5","N",59,92,6.5,NA,"M",90,NA,"N","N"
2019-11-12,"GWA2","2","A1","pitfall","Lizard","UTST","A1B1D3","N",52,98,4.5,NA,"M",NA,"tail kink","N","N"
2020-02-25,"GWA1","2","A1","pitfall","Lizard","UTST","A1B1D5","N",50,64,4.5,NA,"M",25,NA,"N","FALSE"
2020-03-06,"GWA1","2","B3","funnel","Lizard","UTST","A1B2C1","N",53,38,5,NA,"M",38,"dropped tail 49mm","N","FALSE"
2020-03-06,"GWA2","2","B4","pitfall","Lizard","CADR","A5","N",82,83,14,NA,"M",60,NA,"N","FALSE"
2020-09-21,"GWA1","2","C4","pitfall","Lizard","ASTI","A5B5C3","N",68,158,5.5,NA,"F",NA,NA,"N","FALSE"
2020-09-21,"GWA1","2","C4","pitfall","Lizard","ASTI","A5B5C2","N",66,110,5.5,NA,"M",39,NA,"N","FALSE"
2020-09-21,"GWA1","2","C4","pitfall","Lizard","ASTI","A5B5C1","N",67,176,7.5,NA,"M",NA,NA,"N","FALSE"
2020-09-21,"GWA1","2","C4","pitfall","Lizard","ASTI","A5B5D5","N",75,132,10.5,NA,"F",56,NA,"N","FALSE"
2020-09-21,"GWA1","2","C4","pitfall","Lizard","ASTI","A5B5D3","Y",79,161,11.5,NA,"F",NA,"mass seems off","N","FALSE"
2020-09-21,"GWA1","2","A1","pitfall","Lizard","ASTI","A5B5D2","N",65,135,6,NA,"U",61,NA,"N","FALSE"
2020-09-21,"GWA1","2","A1","pitfall","Lizard","ASTI",NA,"N",52,135,3,NA,"U",NA,NA,"Y","FALSE"
2020-09-21,"GWA1","2","A4","pitfall","Lizard","ASTI","A5B5D1","N",57,146,4.5,NA,"U",NA,NA,"N","FALSE"
2020-09-21,"GWA1","1","C4","pitfall","Lizard","ASTI","A5B4D2","N",75,195,11.5,NA,"F",NA,NA,"N","FALSE"
2020-09-21,"GWA1","1","C4","pitfall","Lizard","ASTI","A5B4D1","N",57,114,4,NA,"U",102,NA,"N","FALSE"
2020-09-21,"GWA1","1","B4","pitfall","Lizard","ASTI","A5B5C5","N",76,187,9,NA,"F",185,NA,"N","FALSE"
2020-09-21,"GWA1","1","A1","pitfall","Lizard","UTST","A5B5D1","N",41,60,2,NA,"M",24,NA,"N","FALSE"
2020-09-21,"GWA2","2","B4","pitfall","Lizard","ASTI","A5B5D2","N",66,160,NA,NA,"F",NA,"no mass recorded","N","FALSE"
2020-09-21,"GWA2","2","A1","pitfall","Lizard","ASTI","A5B5D1","N",64,158,7,NA,"F",NA,NA,"N","FALSE"
2020-09-21,"GWA2","1","B4","pitfall","Lizard","ASTI","A5B5D5","N",78,175,12.5,NA,"M",NA,NA,"N","FALSE"
2020-09-21,"GWA2","1","A4","pitfall","Lizard","ASTI","A5B5D3","N",49,98,3,NA,"U",NA,NA,"N","FALSE"
2020-09-21,"GWA2","1","A4","pitfall","Lizard","UTST","A5B5D1","N",39,13,1.5,NA,"U",NA,NA,"N","FALSE"
2020-09-22,"GWA1","2","C4","pitfall","Lizard","ASTI","A4","N",83,122,12.5,NA,"M",33,"second OTL=63mm","N","FALSE"
2020-09-22,"GWA1","1","B3","funnel","Lizard","ASTI","A1B3C2","Y",78,156,9.5,NA,"F",89,NA,"N","FALSE"
2020-09-22,"GWA1","1","B4","pitfall","Lizard","UTST","A5B5D1","Y",43,61,2,NA,"M",25,NA,"N","FALSE"
2020-09-22,"GWA1","1","B4","pitfall","Lizard","ASTI","D5","Y",56,157,4,NA,"F",NA,NA,"N","FALSE"
2020-09-22,"GWA2","2","A1","pitfall","Lizard","UTST","A1B2C3","N",35,66,1,NA,"F",NA,NA,"N","TRUE"
2020-09-22,"GWA2","1","C2","funnel","Lizard","UTST","A1B2C2","N",43,85,2.5,NA,"M",NA,NA,"N","FALSE"
2020-09-22,"GWA2","1","A4","pitfall","Lizard","COVA","A2D3","N",54,46,2,NA,"M",NA,NA,"N","FALSE"
2020-09-23,"GWA1","1","C-Fence","hand captured","Lizard","UTST","A5B5D1","Y",42,62,2.5,NA,"M",26,NA,"N","FALSE"
2020-09-23,"GWA1","1","C4","pitfall","Lizard","UTST","A1","N",36,57,1.5,NA,"F",35,NA,"N","FALSE"
2020-09-23,"GWA1","1","A3","funnel","Lizard","ASTI","A2","Y",79,125,10.5,NA,"M",41,NA,"N","FALSE"
2020-09-23,"GWA2","2","C4","pitfall","Lizard","ASTI","A3B5C1","Y",79,172,11.5,NA,"F",121,NA,"N","FALSE"
2020-09-24,"GWA1","2","C4","pitfall","Lizard","ASTI","A5B5C3","Y",64,159,5.5,NA,"F",NA,"recapture","N","FALSE"
2020-09-24,"GWA1","1","A3","funnel","Lizard","ASTI","A5","N",81,178,11,NA,"M",101,NA,"N","FALSE"
2020-09-24,"GWA1","1","A1","pitfall","Lizard","ASTI","D5","N",57,157,4,NA,"F",NA,"recapture","N","FALSE"
2020-09-24,"GWA2","2","B3","funnel","Lizard","ASTI","A1","N",91,206,17.5,NA,"M",NA,NA,"N","FALSE"
2020-09-24,"GWA2","1","B4","pitfall","Lizard","ASTI","A5B5D5","Y",81,174,13,NA,"M",138,NA,"N","FALSE"
2020-09-24,"GWA2","1","A4","pitfall","Lizard","ASTI",NA,"N",NA,NA,NA,NA,"U",NA,NA,"Y","TRUE"
2020-09-24,"GWA2","2","C-Fence","hand captured","Snake","CRSC",NA,NA,NA,NA,NA,NA,"U",NA,"closer to array 1","N",NA
2020-10-08,"GWA1","2","B4","pitfall","Lizard","UTST","A2","N",44,71,2.5,NA,"F",54,NA,"N","FALSE"
2020-10-08,"GWA1","1","A1","pitfall","Lizard","UTST","A5B5D1","Y",44,24,2.5,NA,"M",23,NA,"N","FALSE"
2020-10-08,"GWA2","2","C4","pitfall","Lizard","ASTI","B3","N",57,146,4,NA,"F",NA,NA,"N","FALSE"
2020-10-08,"GWA2","2","C4","pitfall","Lizard","ASTI","B2","N",73,179,9,NA,"F",NA,NA,"N","FALSE"
2020-10-08,"GWA2","2","C2","funnel","Lizard","ASTI","B1","N",63,165,5,NA,"F",NA,NA,"N","FALSE"
2020-10-08,"GWA2","2","A1","pitfall","Lizard","ASTI","A5","N",65,160,7,NA,"F",NA,NA,"N","FALSE"
2020-10-08,"GWA2","2","B4","pitfall","Lizard","UTST","A1B2C3","Y",40,58,2,NA,"F",56,NA,"N","FALSE"
2020-10-08,"GWA2","1","A1","pitfall","Lizard","ASTI","A2","N",63,169,6,NA,"F",NA,NA,"N","FALSE"
2020-10-08,"GWA2","1","A4","pitfall","Lizard","UTST","A2","N",48,92,4,NA,"M",NA,NA,"N","FALSE"
2020-10-08,"GWA2","1","B4","pitfall","Lizard","UTST","A1","N",44,54,2.5,NA,"F",16,NA,"N","FALSE"
2020-10-09,"GWA1","2","A1","pitfall","Lizard","ASTI","A5B5C2","Y",70,119,7.5,NA,"M",42,NA,"N","FALSE"
2020-10-09,"GWA1","1","C4","pitfall","Lizard","UTST","A5B5D1","Y",45,24,2.5,NA,"M",24,NA,"N","FALSE"
2020-10-09,"GWA2","2","C4","pitfall","Lizard","ASTI","A5B5D1","Y",72,169,9,NA,"F",NA,NA,"N","FALSE"
2020-10-09,"GWA2","1","B4","pitfall","Lizard","ASTI","B5","N",55,148,4,NA,"F",NA,NA,"N","FALSE"
2020-10-09,"GWA2","1","B3","funnel","Lizard","ASTI","B4","N",66,165,7,NA,"F",NA,NA,"N","FALSE"
2020-10-19,"GWA1","2","A4","pitfall","Lizard","UTST","A3","N",52,92,4,NA,"M",NA,NA,"N","FALSE"
2020-10-19,"GWA1","1","B4","pitfall","Lizard","ASTI","A5B4D1","Y",63,126,5.5,NA,"F",NA,NA,"N","FALSE"
2020-10-19,"GWA2","2","A4","pitfall","Lizard","UTST","A1B2C3","Y",42,63,2.5,NA,"F",60,NA,"N","FALSE"
2020-10-19,"GWA2","1","A1","pitfall","Lizard","UTST","A5B5D1","Y",45,78,2.5,NA,"F",NA,NA,"N","FALSE"
2020-10-20,"GWA1","1","A3","funnel","Lizard","ASTI","A5B5C5","Y",76,185,9.5,NA,"F",NA,"puncture wound dorsal thorax, shedding","N","FALSE"
2020-10-20,"GWA1","1","B4","pitfall","Lizard","ASTI","A2B1C1","N",65,130,6.5,NA,"M",37,NA,"N","FALSE"
2020-10-20,"GWA2","2","A1","pitfall","Lizard","ASTI","C1","N",70,181,11.5,NA,"F",NA,NA,"N","FALSE"
2020-10-20,"GWA2","2","B4","pitfall","Lizard","ASTI","B1C3D3","N",77,208,13.5,NA,"M",NA,NA,"N","FALSE"
2020-10-20,"GWA2","1","A4","pitfall","Lizard","UTST","A3","N",49,90,4.5,NA,"M",NA,NA,"N","FALSE"
2021-04-08,"GWA2","2","B4","pitfall","Lizard","UTST","A1B4C1","N",55,91,4.5,NA,"M",68,NA,"N","FALSE"
2021-04-08,"GWA2","1","A4","pitfall","Lizard","UTST","A3","Y",53,93,4,NA,"M",NA,NA,"N","FALSE"
2021-04-09,"GWA1","2","C4","pitfall","Lizard","ASTI","B1","Y",77,191,11.5,NA,"M",NA,NA,"N","FALSE"
2021-04-09,"GWA2","2","B4","pitfall","Lizard","UTST","A1B2D1","N",51,63,4,NA,"F",17,"gravid","N","FALSE"
2021-04-09,"GWA2","2","A1","pitfall","Lizard","UTST","B2","N",46,83,4,NA,"F",NA,"gravid, recap or nat toe loss","N","FALSE"
2021-04-09,"GWA2","1","A1","pitfall","Lizard","ASTI","A2","Y",68,176,6,NA,"F",NA,NA,"N","FALSE"
2021-04-09,"GWA2","1","A1","pitfall","Lizard","UTST","A1B2C5","N",48,71,3,NA,"F",51,NA,"N","FALSE"
2021-04-16,"GWA2","2","B4","pitfall","Lizard","ASTI","B3","Y",65,172,6.5,NA,"F",NA,NA,"N","FALSE"
2021-04-17,"GWA1","1","A1","pitfall","Lizard","ASTI","B2","N",65,174,6,NA,"F",NA,NA,"N","FALSE"
2021-04-17,"GWA2","2","A1","pitfall","Lizard","UTST","B2","Y",49,83,2.5,NA,"F",NA,NA,"N","FALSE"
2021-04-17,"GWA2","1","B2","funnel","Snake","MAFL",NA,NA,NA,NA,65,NA,"U",NA,"juvenile","N",NA
2021-04-28,"GWA1","1","A4","pitfall","Lizard","ASTI","A2B1C1","N",72,147,8.5,NA,"M",42,"Change history in DB was B1, OK","N","FALSE"
2021-04-28,"GWA2","2","A1","pitfall","Lizard","COVA","A2D5","N",61,57,3.5,NA,"M",NA,NA,"N","FALSE"
2021-04-28,"GWA2","2","C2","funnel","Lizard","ASTI","D1","N",78,169,10.5,NA,"M",105,NA,"N","FALSE"
2021-04-28,"GWA2","1","A4","pitfall","Lizard","UTST","A3","Y",51,92,4,NA,"M",NA,NA,"N","FALSE"
2021-04-28,"GWA2","1","B3","funnel","Lizard","ASTI","C2","N",68,121,7.5,NA,"M",41,"OTL 41","N","FALSE"
2021-04-29,"GWA1","2","A4","pitfall","Lizard","ASTI","B3","N",89,182,17,NA,"M",96,NA,"N","FALSE"
2021-04-29,"GWA1","1","A1","pitfall","Lizard","ASTI","A5B4D1","Y",64,129,6.5,NA,"F",70,NA,"N","FALSE"
2021-04-29,"GWA2","2","A1","pitfall","Lizard","ASTI","C1","Y",77,194,12,NA,"M",NA,"Change to M in DB","N","FALSE"
2021-04-29,"GWA2","1","A4","pitfall","Lizard","UTST","A1B2C5","Y",48,71,3,NA,"F",54,"Gravid","N","FALSE"
2021-04-29,"GWA2","1","B4","pitfall","Lizard","UTST","A4","N",48,49,3,NA,"F",14,"Gravid?","N","FALSE"
2021-04-30,"GWA1","1","A1","pitfall","Lizard","ASTI","B4","N",73,200,8,NA,"M",NA,NA,"N","FALSE"
2021-04-30,"GWA1","1","A1","pitfall","Lizard","ASTI","D5","Y",67,136,6,NA,"F",30,NA,"N","FALSE"
2021-04-30,"GWA1","1","A4","pitfall","Lizard","ASTI","B2","Y",66,174,5.5,NA,"F",NA,NA,"N","FALSE"
2021-04-30,"GWA2","1","B4","pitfall","Lizard","UTST","A1B2C5","Y",47,71,3,NA,"F",53,"Gravid","N","FALSE"
2021-09-11,"GWA1","2","B3","funnel","Lizard","ASTI","B5","N",87,182,19,NA,"M",66,NA,"N","FALSE"
2021-09-11,"GWA2","2","A4","pitfall","Lizard","ASTI","D5","Y",80,177,13,NA,"F",NA,"gravid","N","FALSE"
2021-09-11,"GWA2","2","A1","pitfall","Lizard","ASTI","D3","N",70,97,10,NA,"F",20,NA,"N","FALSE"
2021-09-11,"GWA2","2","B2","funnel","Lizard","ASTI","C1","Y",84,214,22.5,NA,"M",NA,"kink in tail, HUGE","N","FALSE"
2021-09-11,"GWA2","2","B2","funnel","Lizard","ASTI","D2","N",79,190,14.5,NA,"M",148,NA,"N","FALSE"
2021-09-11,"GWA2","2","A2","funnel","Lizard","ASTI","B4C3D1","N",85,168,19.5,NA,"M",83,NA,"N","FALSE"
2021-09-11,"GWA2","2","A4","pitfall","Lizard","COVA","A3B1","N",41,39,1,NA,"M",NA,NA,"N","TRUE"
2021-09-11,"GWA2","1","A4","pitfall","Lizard","ASTI","B5C3","Y",71,191,12,NA,"F",88,"clip seems suspect","N","FALSE"
2021-09-11,"GWA2","1","A4","pitfall","Lizard","ASTI","A4B1C3","N",74,164,13.5,NA,"F",123,NA,"N","FALSE"
2021-09-12,"GWA1","1","A1","pitfall","Lizard","ASTI","C1","N",76,172,14.5,NA,"F",NA,NA,"N","FALSE"
2021-09-12,"GWA2","2","A1","pitfall","Lizard","UTST","B1","N",53,91,6,NA,"M",59,NA,"N","FALSE"
2021-09-12,"GWA2","1","C-Fence","hand captured","Lizard","UTST","A5","N",45,84,3,NA,"F",NA,NA,"N","FALSE"
2021-09-20,"GWA2","2","A3","funnel","Lizard","SCMA","D1","N",33,41,1.5,NA,"U",NA,NA,"N","FALSE"
2021-09-21,"GWA1","2","C4","pitfall","Lizard","COVA","B3","N",68,55,7,NA,"F",23,"Gravid gummy","N","FALSE"
2021-09-21,"GWA1","2","A4","pitfall","Lizard","ASTI","D1","N",85,193,14.5,NA,"F",NA,NA,"N","FALSE"
2021-09-21,"GWA1","2","A1","pitfall","Lizard","ASTI","C5","N",91,238,23.5,NA,"M",NA,NA,"N","FALSE"
2021-09-21,"GWA1","1","A1","pitfall","Lizard","ASTI","C3","N",33,81,1,NA,"U",NA,NA,"N","FALSE"
2021-09-21,"GWA1","1","A4","pitfall","Lizard","ASTI","D5","Y",86,176,16,NA,"F",37,NA,"N","FALSE"
2021-09-21,"GWA2","2","A1","pitfall","Lizard","ASTI","A5B5D1","Y",83,182,17,NA,"F",NA,"Gravid","N","FALSE"
2021-09-21,"GWA2","2","A1","pitfall","Lizard","ASTI","D5","Y",79,177,12,NA,"F",NA,NA,"N","FALSE"
2021-09-21,"GWA2","2","B4","pitfall","Lizard","ASTI","A4B1D5","N",83,191,15.5,NA,"F",NA,"Gravid","N","FALSE"
2021-09-21,"GWA2","2","B3","funnel","Lizard","ASTI",NA,"N",NA,NA,NA,NA,"U",NA,"Escaped","N","FALSE"
2021-09-21,"GWA2","1","A1","pitfall","Lizard","ASTI","A4B1D1","N",39,89,1.5,NA,"U",NA,NA,"N","FALSE"
2021-09-21,"GWA2","1","A1","pitfall","Lizard","ASTI","A4B1C5","N",79,194,13.5,NA,"M",NA,NA,"N","FALSE"
2021-09-21,"GWA2","2","A2","funnel","Snake","RHLE",NA,NA,87,NA,NA,NA,"U",NA,"Mass over 100, total length approx","N",NA
2021-09-22,"GWA1","1","A1","pitfall","Lizard","ASTI","A1B3C2","Y",80,165,14,NA,"F",91,NA,"N","FALSE"
2021-09-22,"GWA1","1","B4","pitfall","Lizard","ASTI","D2","N",37,82,1,NA,"U",NA,NA,"N","TRUE"
2021-09-22,"GWA2","2","B3","funnel","Lizard","ASTI","D2","Y",79,192,17,NA,"M",152,NA,"N","FALSE"
2021-09-22,"GWA2","1","A4","pitfall","Lizard","UTST","B3","N",46,70,4.5,NA,"F",36,NA,"N","FALSE"
2021-09-22,"GWA2","1","A1","pitfall","Lizard","ASTI","A4B2C1","N",87,176,21,NA,"M",105,NA,"N","FALSE"
2021-09-23,"GWA2","1","A1","pitfall","Lizard","ASTI","A4B1C3","Y",82,171,13.5,NA,"F",127,NA,"N","FALSE"
2021-09-23,"GWA2","1","A1","pitfall","Lizard","ASTI",NA,"N",37,84,1,NA,"U",NA,NA,"Y","TRUE"
2021-10-25,"GWA1","2","C4","pitfall","Lizard","SCMA","A1D1","N",45,61,4.5,NA,"F",NA,NA,"N","FALSE"
2021-10-25,"GWA1","1","C4","pitfall","Lizard","SCMA","A1C5","N",50,64,5,NA,"F",NA,NA,"N","FALSE"
2021-10-25,"GWA1","1","B4","pitfall","Lizard","SCMA","A1C3","N",39,47,2.5,NA,"F",NA,NA,"N","FALSE"
2021-10-26,"GWA1","2","A4","pitfall","Lizard","ASTI","A1B5C5","N",52,126,3.5,NA,"U",NA,NA,"N","FALSE"
2021-10-26,"GWA1","1","C4","pitfall","Lizard","ASTI","A1B5D5","N",50,122,3,NA,"U",NA,NA,"N","FALSE"
2021-10-26,"GWA1","1","C4","pitfall","Lizard","ASTI","D3","N",47,110,4,NA,"U",NA,"Ant head at end of tail","N","FALSE"
2021-10-26,"GWA2","2","A3","funnel","Lizard","ASTI","A4B2D3","N",47,110,2.5,NA,"U",NA,NA,"N","FALSE"
2021-10-26,"GWA2","2","A4","pitfall","Lizard","UTST","B1","Y",58,94,7.5,NA,"M",55,NA,"N","FALSE"
2021-10-26,"GWA2","2","A1","pitfall","Lizard","ASTI","A4B2D2","N",54,139,4,NA,"U",NA,NA,"N","FALSE"
2021-10-26,"GWA2","2","A1","pitfall","Lizard","ASTI","A4B2D1","N",49,124,3,NA,"U",NA,NA,"N","FALSE"
2021-10-26,"GWA2","2","A1","pitfall","Lizard","ASTI","A4B2C5","N",54,134,4,NA,"U",NA,NA,"N","FALSE"
2021-10-26,"GWA2","2","B4","pitfall","Lizard","ASTI","A4B2C3","N",51,119,3,NA,"U",NA,NA,"N","FALSE"
2021-10-26,"GWA2","1","B2","funnel","Lizard","ASTI","A4B2C2","N",53,122,3.5,NA,"U",NA,NA,"N","FALSE"
2022-02-27,"GWA2","2","C-Fence","hand captured","Lizard","SCMA","A1D2","N",56,74,6.5,NA,"F",NA,"Sleeping under sandbag","N","FALSE"
2022-02-28,"GWA1","2","C3","funnel","Lizard","UTST","A5","N",49,79,5.5,NA,"M",NA,NA,"N","FALSE"
2022-03-01,"GWA1","2","A1","pitfall","Lizard","UTST","A3","Y",60,105,7.5,NA,"M",82,"In shed","N","FALSE"
2022-03-01,"GWA1","1","B2","funnel","Lizard","UTST","A4","N",61,84,8,NA,"M",43,NA,"N","FALSE"
2022-03-02,"GWA1","2","C2","funnel","Lizard","UTST","B2","N",56,92,4.5,NA,"F",NA,NA,"N","FALSE"
2022-03-02,"GWA1","2","A1","pitfall","Lizard","ASTI","A1B5D1","N",37,58,1.5,NA,"U",58,NA,"N","TRUE"
2022-03-02,"GWA1","1","A3","funnel","Lizard","UTST","B1","N",47,62,3.5,NA,"F",49,NA,"N","FALSE"
2022-03-02,"GWA1","1","A1","pitfall","Lizard","UTST","C3","Y",63,115,8,NA,"M",NA,"Recap, app not allowing","N","FALSE"
2022-03-02,"GWA2","2","C3","funnel","Lizard","UTST","C1","N",65,110,7.5,NA,"M",NA,NA,"N","FALSE"
